id,brand,choice,fash,qual,price,female,age25,age39,age40,time
67,3,0,0,1,.079999998,0,1,0,0,7
67,4,1,0,0,0,0,1,0,0,7
67,1,1,0,1,.079999998,0,1,0,0,8
67,2,0,1,0,.12,0,1,0,0,8
67,3,0,0,0,.039999999,0,1,0,0,8
67,4,0,0,0,0,0,1,0,0,8
68,1,0,0,0,.12,0,0,0,1,1
68,2,0,1,0,.12,0,0,0,1,1
68,3,1,0,1,.079999998,0,0,0,1,1
68,4,0,0,0,0,0,0,0,1,1
68,1,0,1,1,.12,0,0,0,1,2
68,2,0,0,1,.12,0,0,0,1,2
68,3,0,1,0,.12,0,0,0,1,2
68,4,1,0,0,0,0,0,0,1,2
68,1,0,0,1,.079999998,0,0,0,1,3
68,2,0,1,1,.2,0,0,0,1,3
68,3,0,1,0,.079999998,0,0,0,1,3
68,4,1,0,0,0,0,0,0,1,3
68,1,0,0,0,.079999998,0,0,0,1,4
68,2,1,0,1,.16,0,0,0,1,4
68,3,0,1,1,.2,0,0,0,1,4
68,4,0,0,0,0,0,0,0,1,4
68,1,0,0,0,.039999999,0,0,0,1,5
68,2,0,1,0,.12,0,0,0,1,5
68,3,0,1,0,.079999998,0,0,0,1,5
68,4,1,0,0,0,0,0,0,1,5
68,1,0,0,0,.079999998,0,0,0,1,6
68,2,1,0,1,.12,0,0,0,1,6
68,3,0,1,0,.079999998,0,0,0,1,6
68,4,0,0,0,0,0,0,0,1,6
68,1,0,1,1,.2,0,0,0,1,7
68,2,0,0,0,.079999998,0,0,0,1,7
68,3,1,0,1,.079999998,0,0,0,1,7
68,4,0,0,0,0,0,0,0,1,7
68,1,1,0,1,.079999998,0,0,0,1,8
68,2,0,1,0,.12,0,0,0,1,8
68,3,0,0,0,.039999999,0,0,0,1,8
68,4,0,0,0,0,0,0,0,1,8
69,1,0,0,0,.12,0,1,0,0,1
69,2,0,1,0,.12,0,1,0,0,1
69,3,0,0,1,.079999998,0,1,0,0,1
69,4,1,0,0,0,0,1,0,0,1
69,1,1,1,1,.12,0,1,0,0,2
69,2,0,0,1,.12,0,1,0,0,2
69,3,0,1,0,.12,0,1,0,0,2
69,4,0,0,0,0,0,1,0,0,2
69,1,1,0,1,.079999998,0,1,0,0,3
69,2,0,1,1,.2,0,1,0,0,3
69,3,0,1,0,.079999998,0,1,0,0,3
69,4,0,0,0,0,0,1,0,0,3
69,1,0,0,0,.079999998,0,1,0,0,4
69,2,0,0,1,.16,0,1,0,0,4
69,3,0,1,1,.2,0,1,0,0,4
69,4,1,0,0,0,0,1,0,0,4
69,1,0,0,0,.039999999,0,1,0,0,5
69,2,0,1,0,.12,0,1,0,0,5
69,3,1,1,0,.079999998,0,1,0,0,5
69,4,0,0,0,0,0,1,0,0,5
69,1,0,0,0,.079999998,0,1,0,0,6
69,2,1,0,1,.12,0,1,0,0,6
69,3,0,1,0,.079999998,0,1,0,0,6
69,4,0,0,0,0,0,1,0,0,6
69,1,0,1,1,.2,0,1,0,0,7
69,2,0,0,0,.079999998,0,1,0,0,7
69,3,1,0,1,.079999998,0,1,0,0,7
69,4,0,0,0,0,0,1,0,0,7
69,1,1,0,1,.079999998,0,1,0,0,8
69,2,0,1,0,.12,0,1,0,0,8
69,3,0,0,0,.039999999,0,1,0,0,8
69,4,0,0,0,0,0,1,0,0,8
70,1,0,0,0,.12,1,0,0,1,1
70,2,0,1,0,.12,1,0,0,1,1
70,3,0,0,1,.079999998,1,0,0,1,1
70,4,1,0,0,0,1,0,0,1,1
70,1,0,1,1,.12,1,0,0,1,2
70,2,0,0,1,.12,1,0,0,1,2
70,3,0,1,0,.12,1,0,0,1,2
70,4,1,0,0,0,1,0,0,1,2
70,1,0,0,1,.079999998,1,0,0,1,3
70,2,0,1,1,.2,1,0,0,1,3
70,3,1,1,0,.079999998,1,0,0,1,3
70,4,0,0,0,0,1,0,0,1,3
70,1,0,0,0,.079999998,1,0,0,1,4
70,2,0,0,1,.16,1,0,0,1,4
70,3,0,1,1,.2,1,0,0,1,4
70,4,1,0,0,0,1,0,0,1,4
70,1,0,0,0,.039999999,1,0,0,1,5
70,2,0,1,0,.12,1,0,0,1,5
70,3,1,1,0,.079999998,1,0,0,1,5
70,4,0,0,0,0,1,0,0,1,5
70,1,0,0,0,.079999998,1,0,0,1,6
70,2,0,0,1,.12,1,0,0,1,6
70,3,1,1,0,.079999998,1,0,0,1,6
70,4,0,0,0,0,1,0,0,1,6
70,1,1,1,1,.2,1,0,0,1,7
70,2,0,0,0,.079999998,1,0,0,1,7
70,3,0,0,1,.079999998,1,0,0,1,7
70,4,0,0,0,0,1,0,0,1,7
70,1,0,0,1,.079999998,1,0,0,1,8
70,2,0,1,0,.12,1,0,0,1,8
70,3,0,0,0,.039999999,1,0,0,1,8
70,4,1,0,0,0,1,0,0,1,8
71,1,0,0,0,.12,0,0,0,1,1
71,2,0,1,0,.12,0,0,0,1,1
71,3,1,0,1,.079999998,0,0,0,1,1
71,4,0,0,0,0,0,0,0,1,1
71,1,1,1,1,.12,0,0,0,1,2
71,2,0,0,1,.12,0,0,0,1,2
71,3,0,1,0,.12,0,0,0,1,2
71,4,0,0,0,0,0,0,0,1,2
71,1,0,0,1,.079999998,0,0,0,1,3
71,2,1,1,1,.2,0,0,0,1,3
71,3,0,1,0,.079999998,0,0,0,1,3
71,4,0,0,0,0,0,0,0,1,3
71,1,0,0,0,.079999998,0,0,0,1,4
71,2,0,0,1,.16,0,0,0,1,4
71,3,0,1,1,.2,0,0,0,1,4
71,4,1,0,0,0,0,0,0,1,4
71,1,1,0,0,.039999999,0,0,0,1,5
71,2,0,1,0,.12,0,0,0,1,5
71,3,0,1,0,.079999998,0,0,0,1,5
71,4,0,0,0,0,0,0,0,1,5
71,1,0,0,0,.079999998,0,0,0,1,6
71,2,0,0,1,.12,0,0,0,1,6
71,3,1,1,0,.079999998,0,0,0,1,6
71,4,0,0,0,0,0,0,0,1,6
71,1,1,1,1,.2,0,0,0,1,7
71,2,0,0,0,.079999998,0,0,0,1,7
71,3,0,0,1,.079999998,0,0,0,1,7
71,4,0,0,0,0,0,0,0,1,7
71,1,1,0,1,.079999998,0,0,0,1,8
71,2,0,1,0,.12,0,0,0,1,8
71,3,0,0,0,.039999999,0,0,0,1,8
71,4,0,0,0,0,0,0,0,1,8
72,1,0,0,0,.12,1,1,0,0,1
72,2,0,1,0,.12,1,1,0,0,1
72,3,1,0,1,.079999998,1,1,0,0,1
72,4,0,0,0,0,1,1,0,0,1
72,1,1,1,1,.12,1,1,0,0,2
72,2,0,0,1,.12,1,1,0,0,2
72,3,0,1,0,.12,1,1,0,0,2
72,4,0,0,0,0,1,1,0,0,2
72,1,1,0,1,.079999998,1,1,0,0,3
72,2,0,1,1,.2,1,1,0,0,3
72,3,0,1,0,.079999998,1,1,0,0,3
72,4,0,0,0,0,1,1,0,0,3
72,1,0,0,0,.079999998,1,1,0,0,4
72,2,0,0,1,.16,1,1,0,0,4
72,3,1,1,1,.2,1,1,0,0,4
72,4,0,0,0,0,1,1,0,0,4
72,1,1,0,0,.039999999,1,1,0,0,5
72,2,0,1,0,.12,1,1,0,0,5
72,3,0,1,0,.079999998,1,1,0,0,5
72,4,0,0,0,0,1,1,0,0,5
72,1,0,0,0,.079999998,1,1,0,0,6
72,2,0,0,1,.12,1,1,0,0,6
72,3,0,1,0,.079999998,1,1,0,0,6
72,4,1,0,0,0,1,1,0,0,6
72,1,0,1,1,.2,1,1,0,0,7
72,2,0,0,0,.079999998,1,1,0,0,7
72,3,1,0,1,.079999998,1,1,0,0,7
72,4,0,0,0,0,1,1,0,0,7
72,1,0,0,1,.079999998,1,1,0,0,8
72,2,0,1,0,.12,1,1,0,0,8
72,3,0,0,0,.039999999,1,1,0,0,8
72,4,1,0,0,0,1,1,0,0,8
73,1,0,0,0,.12,0,1,0,0,1
73,2,0,1,0,.12,0,1,0,0,1
73,3,1,0,1,.079999998,0,1,0,0,1
73,4,0,0,0,0,0,1,0,0,1
73,1,1,1,1,.12,0,1,0,0,2
73,2,0,0,1,.12,0,1,0,0,2
73,3,0,1,0,.12,0,1,0,0,2
73,4,0,0,0,0,0,1,0,0,2
73,1,1,0,1,.079999998,0,1,0,0,3
73,2,0,1,1,.2,0,1,0,0,3
73,3,0,1,0,.079999998,0,1,0,0,3
73,4,0,0,0,0,0,1,0,0,3
73,1,0,0,0,.079999998,0,1,0,0,4
73,2,1,0,1,.16,0,1,0,0,4
73,3,0,1,1,.2,0,1,0,0,4
73,4,0,0,0,0,0,1,0,0,4
73,1,0,0,0,.039999999,0,1,0,0,5
73,2,0,1,0,.12,0,1,0,0,5
73,3,0,1,0,.079999998,0,1,0,0,5
73,4,1,0,0,0,0,1,0,0,5
73,1,0,0,0,.079999998,0,1,0,0,6
73,2,1,0,1,.12,0,1,0,0,6
73,3,0,1,0,.079999998,0,1,0,0,6
73,4,0,0,0,0,0,1,0,0,6
73,1,0,1,1,.2,0,1,0,0,7
73,2,0,0,0,.079999998,0,1,0,0,7
73,3,1,0,1,.079999998,0,1,0,0,7
73,4,0,0,0,0,0,1,0,0,7
73,1,0,0,1,.079999998,0,1,0,0,8
73,2,0,1,0,.12,0,1,0,0,8
73,3,0,0,0,.039999999,0,1,0,0,8
73,4,1,0,0,0,0,1,0,0,8
74,1,0,0,0,.12,0,0,1,0,1
74,2,0,1,0,.12,0,0,1,0,1
74,3,0,0,1,.079999998,0,0,1,0,1
74,4,1,0,0,0,0,0,1,0,1
74,1,0,1,1,.12,0,0,1,0,2
74,2,1,0,1,.12,0,0,1,0,2
74,3,0,1,0,.12,0,0,1,0,2
74,4,0,0,0,0,0,0,1,0,2
74,1,1,0,1,.079999998,0,0,1,0,3
74,2,0,1,1,.2,0,0,1,0,3
74,3,0,1,0,.079999998,0,0,1,0,3
74,4,0,0,0,0,0,0,1,0,3
74,1,0,0,0,.079999998,0,0,1,0,4
74,2,0,0,1,.16,0,0,1,0,4
74,3,0,1,1,.2,0,0,1,0,4
74,4,1,0,0,0,0,0,1,0,4
74,1,0,0,0,.039999999,0,0,1,0,5
74,2,0,1,0,.12,0,0,1,0,5
74,3,1,1,0,.079999998,0,0,1,0,5
74,4,0,0,0,0,0,0,1,0,5
74,1,0,0,0,.079999998,0,0,1,0,6
74,2,1,0,1,.12,0,0,1,0,6
74,3,0,1,0,.079999998,0,0,1,0,6
74,4,0,0,0,0,0,0,1,0,6
74,1,0,1,1,.2,0,0,1,0,7
74,2,0,0,0,.079999998,0,0,1,0,7
74,3,1,0,1,.079999998,0,0,1,0,7
74,4,0,0,0,0,0,0,1,0,7
74,1,1,0,1,.079999998,0,0,1,0,8
74,2,0,1,0,.12,0,0,1,0,8
74,3,0,0,0,.039999999,0,0,1,0,8
74,4,0,0,0,0,0,0,1,0,8
75,1,0,0,0,.12,1,0,0,1,1
75,2,0,1,0,.12,1,0,0,1,1
75,3,0,0,1,.079999998,1,0,0,1,1
75,4,1,0,0,0,1,0,0,1,1
75,1,1,1,1,.12,1,0,0,1,2
75,2,0,0,1,.12,1,0,0,1,2
75,3,0,1,0,.12,1,0,0,1,2
75,4,0,0,0,0,1,0,0,1,2
75,1,1,0,1,.079999998,1,0,0,1,3
75,2,0,1,1,.2,1,0,0,1,3
75,3,0,1,0,.079999998,1,0,0,1,3
75,4,0,0,0,0,1,0,0,1,3
75,1,0,0,0,.079999998,1,0,0,1,4
75,2,0,0,1,.16,1,0,0,1,4
75,3,0,1,1,.2,1,0,0,1,4
75,4,1,0,0,0,1,0,0,1,4
75,1,0,0,0,.039999999,1,0,0,1,5
75,2,0,1,0,.12,1,0,0,1,5
75,3,0,1,0,.079999998,1,0,0,1,5
75,4,1,0,0,0,1,0,0,1,5
75,1,0,0,0,.079999998,1,0,0,1,6
75,2,0,0,1,.12,1,0,0,1,6
75,3,0,1,0,.079999998,1,0,0,1,6
75,4,1,0,0,0,1,0,0,1,6
75,1,1,1,1,.2,1,0,0,1,7
75,2,0,0,0,.079999998,1,0,0,1,7
75,3,0,0,1,.079999998,1,0,0,1,7
75,4,0,0,0,0,1,0,0,1,7
75,1,0,0,1,.079999998,1,0,0,1,8
75,2,0,1,0,.12,1,0,0,1,8
75,3,1,0,0,.039999999,1,0,0,1,8
75,4,0,0,0,0,1,0,0,1,8
76,1,1,0,0,.12,0,0,0,1,1
76,2,0,1,0,.12,0,0,0,1,1
76,3,0,0,1,.079999998,0,0,0,1,1
76,4,0,0,0,0,0,0,0,1,1
76,1,0,1,1,.12,0,0,0,1,2
76,2,1,0,1,.12,0,0,0,1,2
76,3,0,1,0,.12,0,0,0,1,2
76,4,0,0,0,0,0,0,0,1,2
76,1,1,0,1,.079999998,0,0,0,1,3
76,2,0,1,1,.2,0,0,0,1,3
76,3,0,1,0,.079999998,0,0,0,1,3
76,4,0,0,0,0,0,0,0,1,3
76,1,0,0,0,.079999998,0,0,0,1,4
76,2,1,0,1,.16,0,0,0,1,4
76,3,0,1,1,.2,0,0,0,1,4
76,4,0,0,0,0,0,0,0,1,4
76,1,1,0,0,.039999999,0,0,0,1,5
76,2,0,1,0,.12,0,0,0,1,5
76,3,0,1,0,.079999998,0,0,0,1,5
76,4,0,0,0,0,0,0,0,1,5
76,1,0,0,0,.079999998,0,0,0,1,6
76,2,1,0,1,.12,0,0,0,1,6
76,3,0,1,0,.079999998,0,0,0,1,6
76,4,0,0,0,0,0,0,0,1,6
76,1,0,1,1,.2,0,0,0,1,7
76,2,0,0,0,.079999998,0,0,0,1,7
76,3,1,0,1,.079999998,0,0,0,1,7
76,4,0,0,0,0,0,0,0,1,7
76,1,1,0,1,.079999998,0,0,0,1,8
76,2,0,1,0,.12,0,0,0,1,8
76,3,0,0,0,.039999999,0,0,0,1,8
76,4,0,0,0,0,0,0,0,1,8
77,1,0,0,0,.12,1,1,0,0,1
77,2,0,1,0,.12,1,1,0,0,1
77,3,1,0,1,.079999998,1,1,0,0,1
77,4,0,0,0,0,1,1,0,0,1
77,1,0,1,1,.12,1,1,0,0,2
77,2,1,0,1,.12,1,1,0,0,2
77,3,0,1,0,.12,1,1,0,0,2
77,4,0,0,0,0,1,1,0,0,2
77,1,1,0,1,.079999998,1,1,0,0,3
77,2,0,1,1,.2,1,1,0,0,3
77,3,0,1,0,.079999998,1,1,0,0,3
77,4,0,0,0,0,1,1,0,0,3
77,1,0,0,0,.079999998,1,1,0,0,4
77,2,1,0,1,.16,1,1,0,0,4
77,3,0,1,1,.2,1,1,0,0,4
77,4,0,0,0,0,1,1,0,0,4
77,1,0,0,0,.039999999,1,1,0,0,5
77,2,0,1,0,.12,1,1,0,0,5
77,3,0,1,0,.079999998,1,1,0,0,5
77,4,1,0,0,0,1,1,0,0,5
77,1,0,0,0,.079999998,1,1,0,0,6
77,2,1,0,1,.12,1,1,0,0,6
77,3,0,1,0,.079999998,1,1,0,0,6
77,4,0,0,0,0,1,1,0,0,6
77,1,0,1,1,.2,1,1,0,0,7
77,2,0,0,0,.079999998,1,1,0,0,7
77,3,1,0,1,.079999998,1,1,0,0,7
77,4,0,0,0,0,1,1,0,0,7
77,1,1,0,1,.079999998,1,1,0,0,8
77,2,0,1,0,.12,1,1,0,0,8
77,3,0,0,0,.039999999,1,1,0,0,8
77,4,0,0,0,0,1,1,0,0,8
78,1,0,0,0,.12,1,1,0,0,1
78,2,0,1,0,.12,1,1,0,0,1
78,3,1,0,1,.079999998,1,1,0,0,1
78,4,0,0,0,0,1,1,0,0,1
78,1,0,1,1,.12,1,1,0,0,2
78,2,0,0,1,.12,1,1,0,0,2
78,3,0,1,0,.12,1,1,0,0,2
78,4,1,0,0,0,1,1,0,0,2
78,1,1,0,1,.079999998,1,1,0,0,3
78,2,0,1,1,.2,1,1,0,0,3
78,3,0,1,0,.079999998,1,1,0,0,3
78,4,0,0,0,0,1,1,0,0,3
78,1,1,0,0,.079999998,1,1,0,0,4
78,2,0,0,1,.16,1,1,0,0,4
78,3,0,1,1,.2,1,1,0,0,4
78,4,0,0,0,0,1,1,0,0,4
78,1,0,0,0,.039999999,1,1,0,0,5
78,2,1,1,0,.12,1,1,0,0,5
78,3,0,1,0,.079999998,1,1,0,0,5
78,4,0,0,0,0,1,1,0,0,5
78,1,0,0,0,.079999998,1,1,0,0,6
78,2,1,0,1,.12,1,1,0,0,6
78,3,0,1,0,.079999998,1,1,0,0,6
78,4,0,0,0,0,1,1,0,0,6
78,1,0,1,1,.2,1,1,0,0,7
78,2,0,0,0,.079999998,1,1,0,0,7
78,3,0,0,1,.079999998,1,1,0,0,7
78,4,1,0,0,0,1,1,0,0,7
78,1,1,0,1,.079999998,1,1,0,0,8
78,2,0,1,0,.12,1,1,0,0,8
78,3,0,0,0,.039999999,1,1,0,0,8
78,4,0,0,0,0,1,1,0,0,8
79,1,0,0,0,.12,0,1,0,0,1
79,2,0,1,0,.12,0,1,0,0,1
79,3,1,0,1,.079999998,0,1,0,0,1
79,4,0,0,0,0,0,1,0,0,1
79,1,1,1,1,.12,0,1,0,0,2
79,2,0,0,1,.12,0,1,0,0,2
79,3,0,1,0,.12,0,1,0,0,2
79,4,0,0,0,0,0,1,0,0,2
79,1,1,0,1,.079999998,0,1,0,0,3
79,2,0,1,1,.2,0,1,0,0,3
79,3,0,1,0,.079999998,0,1,0,0,3
79,4,0,0,0,0,0,1,0,0,3
79,1,0,0,0,.079999998,0,1,0,0,4
79,2,1,0,1,.16,0,1,0,0,4
79,3,0,1,1,.2,0,1,0,0,4
79,4,0,0,0,0,0,1,0,0,4
79,1,1,0,0,.039999999,0,1,0,0,5
79,2,0,1,0,.12,0,1,0,0,5
79,3,0,1,0,.079999998,0,1,0,0,5
79,4,0,0,0,0,0,1,0,0,5
79,1,0,0,0,.079999998,0,1,0,0,6
79,2,1,0,1,.12,0,1,0,0,6
79,3,0,1,0,.079999998,0,1,0,0,6
79,4,0,0,0,0,0,1,0,0,6
79,1,1,1,1,.2,0,1,0,0,7
79,2,0,0,0,.079999998,0,1,0,0,7
79,3,0,0,1,.079999998,0,1,0,0,7
79,4,0,0,0,0,0,1,0,0,7
79,1,1,0,1,.079999998,0,1,0,0,8
79,2,0,1,0,.12,0,1,0,0,8
79,3,0,0,0,.039999999,0,1,0,0,8
79,4,0,0,0,0,0,1,0,0,8
80,1,0,0,0,.12,0,0,0,1,1
80,2,0,1,0,.12,0,0,0,1,1
80,3,1,0,1,.079999998,0,0,0,1,1
80,4,0,0,0,0,0,0,0,1,1
80,1,0,1,1,.12,0,0,0,1,2
80,2,0,0,1,.12,0,0,0,1,2
80,3,0,1,0,.12,0,0,0,1,2
80,4,1,0,0,0,0,0,0,1,2
80,1,1,0,1,.079999998,0,0,0,1,3
80,2,0,1,1,.2,0,0,0,1,3
80,3,0,1,0,.079999998,0,0,0,1,3
80,4,0,0,0,0,0,0,0,1,3
80,1,0,0,0,.079999998,0,0,0,1,4
80,2,0,0,1,.16,0,0,0,1,4
80,3,0,1,1,.2,0,0,0,1,4
80,4,1,0,0,0,0,0,0,1,4
80,1,0,0,0,.039999999,0,0,0,1,5
80,2,1,1,0,.12,0,0,0,1,5
80,3,0,1,0,.079999998,0,0,0,1,5
80,4,0,0,0,0,0,0,0,1,5
80,1,0,0,0,.079999998,0,0,0,1,6
80,2,1,0,1,.12,0,0,0,1,6
80,3,0,1,0,.079999998,0,0,0,1,6
80,4,0,0,0,0,0,0,0,1,6
80,1,0,1,1,.2,0,0,0,1,7
80,2,0,0,0,.079999998,0,0,0,1,7
80,3,0,0,1,.079999998,0,0,0,1,7
80,4,1,0,0,0,0,0,0,1,7
80,1,1,0,1,.079999998,0,0,0,1,8
80,2,0,1,0,.12,0,0,0,1,8
80,3,0,0,0,.039999999,0,0,0,1,8
80,4,0,0,0,0,0,0,0,1,8
81,1,0,0,0,.12,0,0,0,1,1
81,2,0,1,0,.12,0,0,0,1,1
81,3,1,0,1,.079999998,0,0,0,1,1
81,4,0,0,0,0,0,0,0,1,1
81,1,0,1,1,.12,0,0,0,1,2
81,2,1,0,1,.12,0,0,0,1,2
81,3,0,1,0,.12,0,0,0,1,2
81,4,0,0,0,0,0,0,0,1,2
81,1,0,0,1,.079999998,0,0,0,1,3
81,2,1,1,1,.2,0,0,0,1,3
81,3,0,1,0,.079999998,0,0,0,1,3
81,4,0,0,0,0,0,0,0,1,3
81,1,0,0,0,.079999998,0,0,0,1,4
81,2,1,0,1,.16,0,0,0,1,4
81,3,0,1,1,.2,0,0,0,1,4
81,4,0,0,0,0,0,0,0,1,4
81,1,0,0,0,.039999999,0,0,0,1,5
81,2,0,1,0,.12,0,0,0,1,5
81,3,0,1,0,.079999998,0,0,0,1,5
81,4,1,0,0,0,0,0,0,1,5
81,1,0,0,0,.079999998,0,0,0,1,6
81,2,1,0,1,.12,0,0,0,1,6
81,3,0,1,0,.079999998,0,0,0,1,6
81,4,0,0,0,0,0,0,0,1,6
81,1,0,1,1,.2,0,0,0,1,7
81,2,0,0,0,.079999998,0,0,0,1,7
81,3,1,0,1,.079999998,0,0,0,1,7
81,4,0,0,0,0,0,0,0,1,7
81,1,1,0,1,.079999998,0,0,0,1,8
81,2,0,1,0,.12,0,0,0,1,8
81,3,0,0,0,.039999999,0,0,0,1,8
81,4,0,0,0,0,0,0,0,1,8
82,1,0,0,0,.12,0,0,1,0,1
82,2,0,1,0,.12,0,0,1,0,1
82,3,1,0,1,.079999998,0,0,1,0,1
82,4,0,0,0,0,0,0,1,0,1
82,1,1,1,1,.12,0,0,1,0,2
82,2,0,0,1,.12,0,0,1,0,2
82,3,0,1,0,.12,0,0,1,0,2
82,4,0,0,0,0,0,0,1,0,2
82,1,1,0,1,.079999998,0,0,1,0,3
82,2,0,1,1,.2,0,0,1,0,3
82,3,0,1,0,.079999998,0,0,1,0,3
82,4,0,0,0,0,0,0,1,0,3
82,1,0,0,0,.079999998,0,0,1,0,4
82,2,0,0,1,.16,0,0,1,0,4
82,3,1,1,1,.2,0,0,1,0,4
82,4,0,0,0,0,0,0,1,0,4
82,1,0,0,0,.039999999,0,0,1,0,5
82,2,0,1,0,.12,0,0,1,0,5
82,3,0,1,0,.079999998,0,0,1,0,5
82,4,1,0,0,0,0,0,1,0,5
82,1,0,0,0,.079999998,0,0,1,0,6
82,2,0,0,1,.12,0,0,1,0,6
82,3,1,1,0,.079999998,0,0,1,0,6
82,4,0,0,0,0,0,0,1,0,6
82,1,1,1,1,.2,0,0,1,0,7
82,2,0,0,0,.079999998,0,0,1,0,7
82,3,0,0,1,.079999998,0,0,1,0,7
82,4,0,0,0,0,0,0,1,0,7
82,1,1,0,1,.079999998,0,0,1,0,8
82,2,0,1,0,.12,0,0,1,0,8
82,3,0,0,0,.039999999,0,0,1,0,8
82,4,0,0,0,0,0,0,1,0,8
83,1,1,0,0,.12,0,0,1,0,1
83,2,0,1,0,.12,0,0,1,0,1
83,3,0,0,1,.079999998,0,0,1,0,1
83,4,0,0,0,0,0,0,1,0,1
83,1,1,1,1,.12,0,0,1,0,2
83,2,0,0,1,.12,0,0,1,0,2
83,3,0,1,0,.12,0,0,1,0,2
83,4,0,0,0,0,0,0,1,0,2
83,1,0,0,1,.079999998,0,0,1,0,3
83,2,0,1,1,.2,0,0,1,0,3
83,3,0,1,0,.079999998,0,0,1,0,3
83,4,1,0,0,0,0,0,1,0,3
83,1,0,0,0,.079999998,0,0,1,0,4
83,2,1,0,1,.16,0,0,1,0,4
83,3,0,1,1,.2,0,0,1,0,4
83,4,0,0,0,0,0,0,1,0,4
83,1,0,0,0,.039999999,0,0,1,0,5
83,2,0,1,0,.12,0,0,1,0,5
83,3,0,1,0,.079999998,0,0,1,0,5
83,4,1,0,0,0,0,0,1,0,5
83,1,0,0,0,.079999998,0,0,1,0,6
83,2,1,0,1,.12,0,0,1,0,6
83,3,0,1,0,.079999998,0,0,1,0,6
83,4,0,0,0,0,0,0,1,0,6
83,1,0,1,1,.2,0,0,1,0,7
83,2,0,0,0,.079999998,0,0,1,0,7
83,3,0,0,1,.079999998,0,0,1,0,7
83,4,1,0,0,0,0,0,1,0,7
83,1,1,0,1,.079999998,0,0,1,0,8
83,2,0,1,0,.12,0,0,1,0,8
83,3,0,0,0,.039999999,0,0,1,0,8
83,4,0,0,0,0,0,0,1,0,8
84,1,0,0,0,.12,0,0,0,1,1
84,2,0,1,0,.12,0,0,0,1,1
84,3,1,0,1,.079999998,0,0,0,1,1
84,4,0,0,0,0,0,0,0,1,1
84,1,1,1,1,.12,0,0,0,1,2
84,2,0,0,1,.12,0,0,0,1,2
84,3,0,1,0,.12,0,0,0,1,2
84,4,0,0,0,0,0,0,0,1,2
84,1,0,0,1,.079999998,0,0,0,1,3
84,2,1,1,1,.2,0,0,0,1,3
84,3,0,1,0,.079999998,0,0,0,1,3
84,4,0,0,0,0,0,0,0,1,3
84,1,0,0,0,.079999998,0,0,0,1,4
84,2,1,0,1,.16,0,0,0,1,4
84,3,0,1,1,.2,0,0,0,1,4
84,4,0,0,0,0,0,0,0,1,4
84,1,1,0,0,.039999999,0,0,0,1,5
84,2,0,1,0,.12,0,0,0,1,5
84,3,0,1,0,.079999998,0,0,0,1,5
84,4,0,0,0,0,0,0,0,1,5
84,1,0,0,0,.079999998,0,0,0,1,6
84,2,1,0,1,.12,0,0,0,1,6
84,3,0,1,0,.079999998,0,0,0,1,6
84,4,0,0,0,0,0,0,0,1,6
84,1,1,1,1,.2,0,0,0,1,7
84,2,0,0,0,.079999998,0,0,0,1,7
84,3,0,0,1,.079999998,0,0,0,1,7
84,4,0,0,0,0,0,0,0,1,7
84,1,1,0,1,.079999998,0,0,0,1,8
84,2,0,1,0,.12,0,0,0,1,8
84,3,0,0,0,.039999999,0,0,0,1,8
84,4,0,0,0,0,0,0,0,1,8
85,1,0,0,0,.12,0,0,0,1,1
85,2,0,1,0,.12,0,0,0,1,1
85,3,1,0,1,.079999998,0,0,0,1,1
85,4,0,0,0,0,0,0,0,1,1
85,1,1,1,1,.12,0,0,0,1,2
85,2,0,0,1,.12,0,0,0,1,2
85,3,0,1,0,.12,0,0,0,1,2
85,4,0,0,0,0,0,0,0,1,2
85,1,1,0,1,.079999998,0,0,0,1,3
85,2,0,1,1,.2,0,0,0,1,3
85,3,0,1,0,.079999998,0,0,0,1,3
85,4,0,0,0,0,0,0,0,1,3
85,1,0,0,0,.079999998,0,0,0,1,4
85,2,0,0,1,.16,0,0,0,1,4
85,3,1,1,1,.2,0,0,0,1,4
85,4,0,0,0,0,0,0,0,1,4
85,1,0,0,0,.039999999,0,0,0,1,5
85,2,0,1,0,.12,0,0,0,1,5
85,3,0,1,0,.079999998,0,0,0,1,5
85,4,1,0,0,0,0,0,0,1,5
85,1,0,0,0,.079999998,0,0,0,1,6
85,2,1,0,1,.12,0,0,0,1,6
85,3,0,1,0,.079999998,0,0,0,1,6
85,4,0,0,0,0,0,0,0,1,6
85,1,0,1,1,.2,0,0,0,1,7
85,2,0,0,0,.079999998,0,0,0,1,7
85,3,1,0,1,.079999998,0,0,0,1,7
85,4,0,0,0,0,0,0,0,1,7
85,1,1,0,1,.079999998,0,0,0,1,8
85,2,0,1,0,.12,0,0,0,1,8
85,3,0,0,0,.039999999,0,0,0,1,8
85,4,0,0,0,0,0,0,0,1,8
86,1,0,0,0,.12,1,0,0,1,1
86,2,0,1,0,.12,1,0,0,1,1
86,3,1,0,1,.079999998,1,0,0,1,1
86,4,0,0,0,0,1,0,0,1,1
86,1,0,1,1,.12,1,0,0,1,2
86,2,0,0,1,.12,1,0,0,1,2
86,3,0,1,0,.12,1,0,0,1,2
86,4,1,0,0,0,1,0,0,1,2
86,1,0,0,1,.079999998,1,0,0,1,3
86,2,1,1,1,.2,1,0,0,1,3
86,3,0,1,0,.079999998,1,0,0,1,3
86,4,0,0,0,0,1,0,0,1,3
